id,生源地,批次,科类,选科限制,院校代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平,理科,工科,文科（非经管法）,经管法,医科,设计与艺术类,语言类
8066442,湖北,本科批,物理,化,A19717,西北民族大学,42,动物科学,(办学地点：榆中校区),,4300,3,,,,502.0,87841.0,501.0,78798.0,3.0,498,80722,4.0,475,80757,2.0,492,71620,甘肃,甘肃兰州市,本科,国民委,"综合,省重点,保研,部委院校,公立大学,本科,省重点",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8066443,湖北,本科批,物理,化,A19717,西北民族大学,43,动物医学,(办学地点：榆中校区)(学制：五年),,4300,4,,,,502.0,87841.0,501.0,78798.0,4.0,504,76838,4.0,477,79347,4.0,491,72133,甘肃,甘肃兰州市,本科,国民委,"综合,省重点,保研,部委院校,公立大学,本科,省重点",综合,公办,"中国知名大学,区域一流大学",,1.0,,,1.0,,
8066444,湖北,本科批,物理,化,A19717,西北民族大学,44,医学检验技术,(办学地点：西北新村校区),,4800,2,,,,502.0,87841.0,501.0,78798.0,3.0,511,72170,2.0,485,73615,2.0,496,69667,甘肃,甘肃兰州市,本科,国民委,"综合,省重点,保研,部委院校,公立大学,本科,省重点",综合,公办,"中国知名大学,区域一流大学",,1.0,,,1.0,,
8063186,湖北,本科批,历史,不限,H66901,湘南学院,01,学前教育,(师范类；办学地点：王仙校区),,4000,2,,,,502.0,21367.0,491.0,23597.0,2.0,,,2.0,492,24878,,,,湖南,湖南郴州市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,1.0,,,,
8063187,湖北,本科批,历史,不限,H66901,湘南学院,02,汉语言文学,(师范类；办学地点：王仙校区),,4000,2,,,,502.0,21367.0,491.0,23597.0,2.0,,,,,,,,,湖南,湖南郴州市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,,,1.0
8063188,湖北,本科批,历史,不限,H66901,湘南学院,03,英语,(师范类；外语语种：英语；办学地点：王仙校区),,4000,2,,,,502.0,21367.0,491.0,23597.0,2.0,,,2.0,499,22378,2.0,,,湖南,湖南郴州市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,,,1.0
8064377,湖北,本科批,历史,不限,K75201,新疆师范大学,01,学前教育,(师范类；办学地点：温泉校区),,3100,2,,,,502.0,21367.0,493.0,22975.0,2.0,,,3.0,500,22067,2.0,,,新疆,新疆乌鲁木齐市,本科,自治区政府,"师范,省重点,保研,公立大学,本科,省重点",师范,公办,区域高水平大学,,,1.0,,,,
8064378,湖北,本科批,历史,不限,K75201,新疆师范大学,02,小学教育,(师范类；办学地点：温泉校区),,3500,1,,,,502.0,21367.0,493.0,22975.0,1.0,,,2.0,501,21703,1.0,,,新疆,新疆乌鲁木齐市,本科,自治区政府,"师范,省重点,保研,公立大学,本科,省重点",师范,公办,区域高水平大学,,,1.0,,,,
8064379,湖北,本科批,历史,不限,K75201,新疆师范大学,03,汉语言文学,(师范类；办学地点：温泉校区),,3100,11,,,,502.0,21367.0,493.0,22975.0,4.0,,,5.0,511,18346,3.0,,,新疆,新疆乌鲁木齐市,本科,自治区政府,"师范,省重点,保研,公立大学,本科,省重点",师范,公办,区域高水平大学,,,,,,,1.0
8064380,湖北,本科批,历史,不限,K75201,新疆师范大学,04,历史学,(师范类；办学地点：温泉校区),,3100,6,,,,502.0,21367.0,493.0,22975.0,3.0,,,2.0,503,21036,2.0,,,新疆,新疆乌鲁木齐市,本科,自治区政府,"师范,省重点,保研,公立大学,本科,省重点",师范,公办,区域高水平大学,,,1.0,,,,
8072599,湖北,本科批,物理,生,H33005,新余学院,29,护理学,,,4350,3,,,,502.0,87841.0,477.0,94563.0,2.0,480,92571,,,,,,,江西,江西新余市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,1.0,,
8063068,湖北,本科批,历史,不限,H57901,郑州师范学院,01,学前教育,(师范类),,4400,3,,,,502.0,21367.0,499.0,21148.0,3.0,499,21148,3.0,510,18661,3.0,,,河南,河南郑州市,本科,省政府,"师范,公立大学,本科",师范,公办,区域知名大学,,,1.0,,,,
8062505,湖北,本科批,历史,不限,H23601,福建技术师范学院,01,汉语言文学,(师范类；办学地点：五马山校区),,4800,1,,,,501.0,21646.0,515.0,16730.0,1.0,515,16730,,,,,,,福建,福建福州市,本科,省政府,"师范,省属,公立大学,本科",师范,公办,,,,,,,,1.0
8062506,湖北,本科批,历史,不限,H23601,福建技术师范学院,02,英语,(师范类；需口试；外语语种：英语；外语口试成绩合格；办学地点：五马山校区),,4800,1,,,,501.0,21646.0,515.0,16730.0,1.0,,,,,,,,,福建,福建福州市,本科,省政府,"师范,省属,公立大学,本科",师范,公办,,,,,,,,1.0
8062507,湖北,本科批,历史,不限,H23601,福建技术师范学院,03,网络与新媒体,(办学地点：五马山校区),,4800,1,,,,501.0,21646.0,515.0,16730.0,2.0,,,,,,,,,福建,福建福州市,本科,省政府,"师范,省属,公立大学,本科",师范,公办,,,,1.0,,,1.0,
8074648,湖北,本科批,物理,化,H89108,广西科技大学,16,土木工程,(办学地点：文昌校区),,4600,5,,,,501.0,88667.0,488.0,87269.0,5.0,496,82064,,,,,,,广西,广西柳州市,本科,自治区政府,"理工,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8074751,湖北,本科批,物理,化,H90405,广西民族大学,23,制药工程,(不招色盲、色弱考生；办学地点：思源湖校区),,5550,3,新增,,,501.0,88667.0,,,,,,,,,,,,广西,广西南宁市,本科,自治区政府,"民族,省重点,研究生院,公立大学,本科,省重点",民族,公办,"中国知名大学,区域一流大学",,1.0,,,1.0,,
8074752,湖北,本科批,物理,化,H90405,广西民族大学,24,能源化学工程,(不招色盲、色弱考生；办学地点：思源湖校区),,5550,3,新增,,,501.0,88667.0,,,,,,,,,,,,广西,广西南宁市,本科,自治区政府,"民族,省重点,研究生院,公立大学,本科,省重点",民族,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8074753,湖北,本科批,物理,化,H90405,广西民族大学,25,环境工程,(不招色盲、色弱考生；办学地点：武鸣校区),,5550,2,新增,,,501.0,88667.0,,,,,,,,,,,,广西,广西南宁市,本科,自治区政府,"民族,省重点,研究生院,公立大学,本科,省重点",民族,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8075760,湖北,本科批,物理,地,K27607,贵州理工学院,07,人文地理与城乡规划,,,4200,2,新增,,,501.0,88667.0,,,,,,,,,,,,贵州,贵州贵阳市,本科,省政府,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,1.0,,,,
8062080,湖北,本科批,历史,不限,F70101,哈尔滨金融学院,01,商务英语,(外语语种：英语),,5000,2,,,,501.0,21646.0,486.0,25226.0,2.0,492,23281,2.0,492,24878,2.0,,,黑龙江,黑龙江哈尔滨市,本科,省政府,"财经,省属,公立大学,本科",财经,公办,区域知名大学,,,,1.0,,,1.0
8062081,湖北,本科批,历史,不限,F70101,哈尔滨金融学院,02,会计学,,,4500,2,,,,501.0,21646.0,486.0,25226.0,2.0,506,19149,2.0,506,19999,2.0,,,黑龙江,黑龙江哈尔滨市,本科,省政府,"财经,省属,公立大学,本科",财经,公办,区域知名大学,,,,1.0,,,
8069367,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,01,机械设计制造及自动化,,,4900,3,,,,501.0,88667.0,479.0,93248.0,4.0,,,4.0,458,92648,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,1.0,
8069368,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,02,电气工程及自动化,,,4900,3,新增,,,501.0,88667.0,479.0,93248.0,,,,,,,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,1.0,
8069369,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,03,自动化技术与应用,,,4900,3,,,,501.0,88667.0,479.0,93248.0,4.0,,,4.0,457,93314,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,,
8069370,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,04,汽车工程技术,,,4900,3,新增,,,501.0,88667.0,479.0,93248.0,,,,,,,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,,
8069371,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,05,新能源汽车工程技术,,,4900,2,新增,,,501.0,88667.0,479.0,93248.0,,,,,,,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,,
8069372,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,06,电子信息工程技术,,,4900,3,,,,501.0,88667.0,479.0,93248.0,4.0,482,91235,4.0,458,92648,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,,
8069373,湖北,本科批,物理,不限,F21001,河北工业职业技术大学,07,集成电路工程技术,,,4900,3,新增,,,501.0,88667.0,479.0,93248.0,,,,,,,,,,河北,河北石家庄,本科,省政府,"理工,公立大学,本科",理工,公办,"区域知名大学,独立学院",,1.0,,,,,
8069314,湖北,本科批,物理,不限,F20304,河北金融学院,06,金融学,,,5060,5,新增,,,501.0,88667.0,,,,,,,,,,,,河北,河北保定市,本科,省政府,"财经,公立大学,本科",财经,公办,区域知名大学,,,,1.0,,,
8069315,湖北,本科批,物理,不限,F20304,河北金融学院,07,会计学,(CPA方向),,5060,5,新增,,,501.0,88667.0,,,,,,,,,,,,河北,河北保定市,本科,省政府,"财经,公立大学,本科",财经,公办,区域知名大学,,,,1.0,,,
8069316,湖北,本科批,物理,不限,F20304,河北金融学院,08,人力资源管理,,,4600,5,新增,,,501.0,88667.0,,,,,,,,,,,,河北,河北保定市,本科,省政府,"财经,公立大学,本科",财经,公办,区域知名大学,,,,1.0,,,
8073556,湖北,本科批,物理,不限,H57403,河南工程学院,04,服装设计与工程,(办学地点：龙湖校区),,5000,2,,,,501.0,88667.0,478.0,93886.0,2.0,478,93886,2.0,444,102441,2.0,493,71147,河南,河南郑州市,本科,省政府,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8073557,湖北,本科批,物理,不限,H57403,河南工程学院,05,物流管理,(办学地点：龙湖校区),,4400,2,新增,,,501.0,88667.0,478.0,93886.0,,,,,,,,,,河南,河南郑州市,本科,省政府,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8070679,湖北,本科批,物理,不限,F68801,黑龙江八一农垦大学,01,国际经济与贸易,,,3500,2,,,,501.0,88667.0,478.0,93886.0,2.0,485,89291,2.0,461,90523,2.0,472,81513,黑龙江,黑龙江大庆市,本科,省政府,"农林,省属,保研,公立大学,本科",农林,公办,区域高水平大学,,,,1.0,,,
8070680,湖北,本科批,物理,不限,F68801,黑龙江八一农垦大学,02,会计学,,,3500,2,,,,501.0,88667.0,478.0,93886.0,2.0,484,89970,,,,,,,黑龙江,黑龙江大庆市,本科,省政府,"农林,省属,保研,公立大学,本科",农林,公办,区域高水平大学,,,,1.0,,,
8070681,湖北,本科批,物理,不限,F68801,黑龙江八一农垦大学,03,人力资源管理,,,4000,2,,,,501.0,88667.0,478.0,93886.0,2.0,482,91235,2.0,461,90523,2.0,470,82456,黑龙江,黑龙江大庆市,本科,省政府,"农林,省属,保研,公立大学,本科",农林,公办,区域高水平大学,,,,1.0,,,
8070682,湖北,本科批,物理,不限,F68801,黑龙江八一农垦大学,04,审计学,,,4800,2,,,,501.0,88667.0,478.0,93886.0,2.0,478,93886,,,,,,,黑龙江,黑龙江大庆市,本科,省政府,"农林,省属,保研,公立大学,本科",农林,公办,区域高水平大学,,,,1.0,,,
8062043,湖北,本科批,历史,不限,F68501,黑龙江科技大学,01,工商管理,,,3500,3,新增,,,501.0,21646.0,486.0,25226.0,,,,,,,,,,黑龙江,黑龙江哈尔滨市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,,,1.0,,,
8062044,湖北,本科批,历史,不限,F68501,黑龙江科技大学,02,会计学,,,3500,3,,,,501.0,21646.0,486.0,25226.0,4.0,491,23597,2.0,495,23797,4.0,523,26549,黑龙江,黑龙江哈尔滨市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,,,1.0,,,
8062045,湖北,本科批,历史,不限,F68501,黑龙江科技大学,03,财务管理,,,4800,4,新增,,,501.0,21646.0,486.0,25226.0,,,,,,,,,,黑龙江,黑龙江哈尔滨市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,,,1.0,,,
8059770,湖北,本科批,物理,化,C11609,湖北科技学院,53,化学类,(地方专项计划)(化学、应用化学),,4000,10,新增,,,501.0,88667.0,493.0,84010.0,,,,,,,,,,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,1.0,,,,,,
8059771,湖北,本科批,物理,化,C11609,湖北科技学院,54,计算机类,(地方专项计划)(计算机科学与技术、物联网工程、数据科学与大数据技术),,5200,5,,,,501.0,88667.0,493.0,84010.0,7.0,501,78798,5.0,485,73615,150.0,491,72133,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,,1.0,
8059772,湖北,本科批,物理,化,C11609,湖北科技学院,55,生物医学工程,(地方专项计划),,5200,5,,,,501.0,88667.0,493.0,84010.0,5.0,493,84010,,,,,,,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,1.0,,
8059773,湖北,本科批,物理,化,C11609,湖北科技学院,56,临床医学,(地方专项计划)(学制：五年),,5200,10,新增,,,501.0,88667.0,493.0,84010.0,,,,,,,,,,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,1.0,,
8059774,湖北,本科批,物理,化,C11609,湖北科技学院,57,药学类,(地方专项计划)(药学、药物制剂、化妆品科学与技术),,5200,10,新增,,,501.0,88667.0,493.0,84010.0,,,,,,,,,,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,1.0,,
8059775,湖北,本科批,物理,化,C11609,湖北科技学院,58,护理学,(地方专项计划),,4000,5,新增,,,501.0,88667.0,493.0,84010.0,,,,,,,,,,湖北,湖北咸宁市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,1.0,,
8059828,湖北,本科批,物理,生,C12916,湖北民族大学,70,园林,(地方专项计划),,4000,10,,,,501.0,88667.0,489.0,86617.0,15.0,491,85349,16.0,468,85652,17.0,481,77154,湖北,湖北恩施土家族苗族自治州,本科,省政府,"民族,省属,公立大学,本科",民族,公办,区域高水平大学,,,,,,1.0,
8067574,湖北,本科批,物理,化,C13106,湖北汽车工业学院,52,机械设计制造及其自动化,,,5200,210,,,,501.0,88667.0,487.0,87916.0,169.0,499,80073,129.0,472,82900,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067575,湖北,本科批,物理,化,C13106,湖北汽车工业学院,53,材料成型及控制工程,(数字化设计与智能成型；不招色盲、色弱者),,5200,74,新增,,,501.0,88667.0,487.0,87916.0,,,,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067576,湖北,本科批,物理,化,C13106,湖北汽车工业学院,54,工业设计,(新能源汽车造型设计；不招色盲、色弱者),,4000,7,新增,,,501.0,88667.0,487.0,87916.0,,,,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067577,湖北,本科批,物理,化,C13106,湖北汽车工业学院,55,车辆工程,,,5200,176,,,,501.0,88667.0,487.0,87916.0,134.0,514,70144,100.0,484,74346,86.0,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067578,湖北,本科批,物理,化,C13106,湖北汽车工业学院,56,汽车服务工程,(智能诊断),,4000,31,新增,,,501.0,88667.0,487.0,87916.0,,,,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067579,湖北,本科批,物理,化,C13106,湖北汽车工业学院,57,智能制造工程,(汽车方向),,5200,85,,,,501.0,88667.0,487.0,87916.0,94.0,493,84010,51.0,470,84282,46.0,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067580,湖北,本科批,物理,化,C13106,湖北汽车工业学院,58,智能车辆工程,(智能驾驶),,5200,90,,,,501.0,88667.0,487.0,87916.0,99.0,496,82064,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067581,湖北,本科批,物理,化,C13106,湖北汽车工业学院,59,新能源汽车工程,,,5200,87,,,,501.0,88667.0,487.0,87916.0,87.0,506,75477,81.0,475,80757,38.0,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,1.0,
8067582,湖北,本科批,物理,化,C13106,湖北汽车工业学院,60,增材制造工程,(汽车零部件轻量化设计及3D打印成型；不招色盲、色弱者),,5200,25,,,,501.0,88667.0,487.0,87916.0,25.0,488,87269,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067583,湖北,本科批,物理,化,C13106,湖北汽车工业学院,61,材料科学与工程,(新能源汽车材料；不招色盲、色弱者),,5200,29,,,,501.0,88667.0,487.0,87916.0,39.0,488,87269,18.0,463,89170,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067584,湖北,本科批,物理,化,C13106,湖北汽车工业学院,62,材料物理,(车载芯片；不招色盲、色弱者),,5200,56,,,,501.0,88667.0,487.0,87916.0,52.0,487,87916,51.0,462,89834,2.0,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,1.0,1.0,,,,,
8067585,湖北,本科批,物理,化,C13106,湖北汽车工业学院,63,高分子材料与工程,(功能高分子材料；不招色盲、色弱者),,5200,47,,,,501.0,88667.0,487.0,87916.0,47.0,488,87269,30.0,462,89834,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067586,湖北,本科批,物理,化,C13106,湖北汽车工业学院,64,功能材料,(光电信息与传感材料；不招色盲、色弱者),,5200,21,新增,,,501.0,88667.0,487.0,87916.0,,,,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067587,湖北,本科批,物理,化,C13106,湖北汽车工业学院,65,新能源材料与器件,(不招色盲、色弱者),,5200,71,,,,501.0,88667.0,487.0,87916.0,87.0,487,87916,47.0,464,88458,35.0,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067588,湖北,本科批,物理,化,C13106,湖北汽车工业学院,66,能源与动力工程,(汽车动力),,5200,57,新增,,,501.0,88667.0,487.0,87916.0,,,,,,,,,,湖北,湖北十堰市,本科,省政府,"理工,省属,研究生院,公立大学,本科",理工,公办,区域知名大学,,1.0,,,,,
8067317,湖北,本科批,物理,化,C12610,湖北文理学院,37,机械类,(机械设计制造及其自动化、智能制造工程),,5200,273,,,,501.0,88667.0,496.0,82064.0,264.0,501,78798,190.0,480,77208,182.0,492,71620,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,,1.0,
8067318,湖北,本科批,物理,化,C12610,湖北文理学院,38,车辆工程,(新能源汽车和智能网联汽车方向),,5200,101,,,,501.0,88667.0,496.0,82064.0,63.0,507,74812,72.0,482,75767,79.0,490,72618,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8067319,湖北,本科批,物理,化,C12610,湖北文理学院,39,电子信息类,(电子信息工程、通信工程),,4000,111,,,,501.0,88667.0,496.0,82064.0,101.0,513,70821,91.0,489,70840,101.0,499,68158,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,,,,,1.0,
8067320,湖北,本科批,物理,化,C12610,湖北文理学院,40,人工智能,,,5200,59,新增,,,501.0,88667.0,496.0,82064.0,,,,,,,,,,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8067321,湖北,本科批,物理,化,C12610,湖北文理学院,41,自动化,,,5200,92,,,,501.0,88667.0,496.0,82064.0,100.0,510,72830,90.0,485,73615,84.0,495,70137,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8067322,湖北,本科批,物理,化,C12610,湖北文理学院,42,机器人工程,,,5200,63,新增,,,501.0,88667.0,496.0,82064.0,,,,,,,,,,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,,
8067323,湖北,本科批,物理,化,C12610,湖北文理学院,43,计算机科学与技术,,,4000,39,,,,501.0,88667.0,496.0,82064.0,136.0,516,68825,134.0,492,68657,129.0,502,66604,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,,
8067324,湖北,本科批,物理,化,C12610,湖北文理学院,44,软件工程,,,5200,66,,,,501.0,88667.0,496.0,82064.0,136.0,516,68825,134.0,492,68657,129.0,502,66604,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,,
8067325,湖北,本科批,物理,化,C12610,湖北文理学院,45,物联网工程,,,5200,67,,,,501.0,88667.0,496.0,82064.0,136.0,516,68825,134.0,492,68657,129.0,502,66604,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,,
8067326,湖北,本科批,物理,化,C12610,湖北文理学院,46,交通设备与控制工程,(智能交通方向),,4000,40,,,,501.0,88667.0,496.0,82064.0,29.0,495,82662,30.0,476,80019,19.0,489,73136,湖北,湖北襄阳市,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8060646,湖北,本科批,历史,不限,A20101,华北科技学院,01,国际经济与贸易,,,4600,3,,,,501.0,21646.0,492.0,23281.0,3.0,,,3.0,500,22067,2.0,536,21348,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8060647,湖北,本科批,历史,不限,A20101,华北科技学院,02,法学,,,4600,2,,,,501.0,21646.0,492.0,23281.0,2.0,,,2.0,508,19322,,,,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8060648,湖北,本科批,历史,不限,A20101,华北科技学院,03,汉语国际教育,,,4600,6,,,,501.0,21646.0,492.0,23281.0,6.0,,,6.0,502,21383,7.0,534,22133,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,1.0,,,,1.0
8060649,湖北,本科批,历史,不限,A20101,华北科技学院,04,英语,(外语语种：英语),,4900,4,,,,501.0,21646.0,492.0,23281.0,4.0,,,4.0,502,21383,5.0,540,19907,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,,,,1.0
8060650,湖北,本科批,历史,不限,A20101,华北科技学院,05,工商管理,,,4600,6,,,,501.0,21646.0,492.0,23281.0,6.0,,,6.0,502,21383,,,,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8060651,湖北,本科批,历史,不限,A20101,华北科技学院,06,会计学,,,4600,3,,,,501.0,21646.0,492.0,23281.0,3.0,,,3.0,501,21703,1.0,546,17758,河北,河北廊坊市,本科,应管部,"理工,省属,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8067240,湖北,本科批,物理,不限,C11807,黄冈师范学院,44,广播电视编导,,,10350,20,新增,,,501.0,88667.0,,,,,,,,,,,,湖北,湖北黄冈市,本科,省政府,"师范,公立大学,本科",师范,公办,区域知名大学,,,,,,1.0,
8070674,湖北,本科批,物理,化,F68703,佳木斯大学,03,电气工程及其自动化,,,4000,6,,,,501.0,88667.0,487.0,87916.0,5.0,490,85998,5.0,469,84952,15.0,471,82000,黑龙江,黑龙江佳木斯市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,区域高水平大学,,1.0,,,,1.0,
8070675,湖北,本科批,物理,化,F68703,佳木斯大学,04,电子信息工程,,,4000,6,,,,501.0,88667.0,487.0,87916.0,5.0,487,87916,5.0,465,87749,5.0,471,82000,黑龙江,黑龙江佳木斯市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,区域高水平大学,,1.0,,,,1.0,
8070676,湖北,本科批,物理,化,F68703,佳木斯大学,05,自动化,,,4000,6,,,,501.0,88667.0,487.0,87916.0,5.0,489,86617,5.0,464,88458,5.0,471,82000,黑龙江,黑龙江佳木斯市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,区域高水平大学,,1.0,,,,1.0,
8070677,湖北,本科批,物理,化,F68703,佳木斯大学,06,计算机科学与技术,,,4000,7,,,,501.0,88667.0,487.0,87916.0,5.0,495,82662,5.0,472,82900,5.0,476,79624,黑龙江,黑龙江佳木斯市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,区域高水平大学,,1.0,,,,,
8072541,湖北,本科批,物理,化,H32503,景德镇学院,05,机械设计制造及其自动化,,,4120,3,,,,501.0,88667.0,488.0,87269.0,3.0,,,3.0,460,91244,,,,江西,江西景德镇,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8072542,湖北,本科批,物理,化,H32503,景德镇学院,06,自动化,,,4350,3,,,,501.0,88667.0,488.0,87269.0,3.0,488,87269,3.0,461,90523,,,,江西,江西景德镇,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,1.0,
8072543,湖北,本科批,物理,化,H32503,景德镇学院,07,计算机科学与技术,,,4350,2,,,,501.0,88667.0,488.0,87269.0,2.0,,,3.0,464,88458,,,,江西,江西景德镇,本科,省政府,"综合,省属,公立大学,本科",综合,公办,区域知名大学,,1.0,,,,,
8073535,湖北,本科批,物理,化,H56902,洛阳理工学院,07,应用化学,(办学地点：王城校区),,5000,6,,,,501.0,88667.0,478.0,93886.0,4.0,,,4.0,460,91244,4.0,,,河南,河南洛阳市,本科,省政府,"理工,省属,公立大学,本科",理工,公办,区域知名大学,1.0,,,,,,
