id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8004647,甘肃,专科批,物理,,XAEE2F7,专业组008,沈阳医学院,7803,助产（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,419,69523,,,,,,419,69523,,,,,,,,,专科,,,,,
8004648,甘肃,专科批,物理,,XAEE2F7,专业组008,沈阳医学院,AEAE,护理（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,420,69035,,,,,,420,69035,,,,,,,,,专科,,,,,
8004649,甘肃,专科批,物理,,XAEE2F7,专业组007,沈阳医学院,5385,医学影像技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,423,67617,,,,,,423,67617,,,,,,,,,专科,,,,,
8004650,甘肃,专科批,物理,,XAEE2F7,专业组007,沈阳医学院,4B17,医学检验技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,424,67123,,,,,,424,67123,,,,,,,,,专科,,,,,
8004651,甘肃,本科批,物理,,XAEE2F7,专业组005,沈阳医学院,50AF,"护理学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,481,40589,,,,,,481,40589,,,,,,,,,本科,,,,,
8004652,甘肃,本科批,物理,,XAEE2F7,专业组005,沈阳医学院,559C,"助产学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,482,40148,,,,,,482,40148,,,,,,,,,本科,,,,,
8004653,甘肃,本科批,物理,,XAEE2F7,专业组004,沈阳医学院,38B9,"康复物理治疗（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,483,39749,,,,,,483,39749,,,,,,,,,本科,,,,,
8004654,甘肃,本科批,物理,,XAEE2F7,专业组004,沈阳医学院,1437,"中药学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,484,39347,,,,,,484,39347,,,,,,,,,本科,,,,,
8004655,甘肃,本科批,物理,,XAEE2F7,专业组004,沈阳医学院,EA4B,医学信息工程（外语只用英语授课）,外语只用英语授课,,,,,484,39347,,,,,,484,39347,,,,,,,,,本科,,,,,
8004656,甘肃,本科批,物理,,XAEE2F7,专业组004,沈阳医学院,CD1A,"药学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,486,38469,,,,,,486,38469,,,,,,,,,本科,,,,,
8004657,甘肃,本科批,物理,,XAEE2F7,专业组003,沈阳医学院,6FE5,"生物技术（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,491,36422,,,,,,491,36422,,,,,,,,,本科,,,,,
8004658,甘肃,本科批,物理,,XAEE2F7,专业组003,沈阳医学院,1B67,"康复治疗学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,492,35992,,,,,,492,35992,,,,,,,,,本科,,,,,
8004659,甘肃,本科批,物理,,XAEE2F7,专业组003,沈阳医学院,C847,食品质量与安全（外语只用英语授课）,外语只用英语授课,,,,,493,35593,,,,,,493,35593,,,,,,,,,本科,,,,,
8004660,甘肃,本科批,物理,,XAEE2F7,专业组003,沈阳医学院,C362,"卫生检验与检疫（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,498,33591,,,,,,498,33591,,,,,,,,,本科,,,,,
8004661,甘肃,本科批,物理,,XAEE2F7,专业组003,沈阳医学院,07DF,"医学检验技术（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,500,32805,,,,,,500,32805,,,,,,,,,本科,,,,,
8004662,甘肃,本科批,物理,,XAEE2F7,专业组002,沈阳医学院,27C5,"预防医学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,518,26006,,,,,,518,26006,,,,,,,,,本科,,,,,
8004663,甘肃,本科批,物理,,XAEE2F7,专业组002,沈阳医学院,751A,"医学影像学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,519,25610,,,,,,519,25610,,,,,,,,,本科,,,,,
8004664,甘肃,本科批,物理,,XAEE2F7,专业组002,沈阳医学院,F2FA,"麻醉学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,519,25610,,,,,,519,25610,,,,,,,,,本科,,,,,
8004665,甘肃,专科批,历史,,XAEE2F7,专业组007,沈阳医学院,AF2A,康复治疗技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,412,72732,,,,,,412,72732,,,,,,,,,专科,,,,,
8004666,甘肃,专科批,历史,,XAEE2F7,专业组007,沈阳医学院,9F78,药学（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,413,72252,,,,,,413,72252,,,,,,,,,专科,,,,,
8004667,甘肃,专科批,历史,,XAEE2F7,专业组008,沈阳医学院,7803,助产（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,419,69523,,,,,,419,69523,,,,,,,,,专科,,,,,
8004668,甘肃,专科批,历史,,XAEE2F7,专业组008,沈阳医学院,AEAE,护理（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,420,69035,,,,,,420,69035,,,,,,,,,专科,,,,,
8004669,甘肃,专科批,历史,,XAEE2F7,专业组007,沈阳医学院,5385,医学影像技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,423,67617,,,,,,423,67617,,,,,,,,,专科,,,,,
8004670,甘肃,专科批,历史,,XAEE2F7,专业组007,沈阳医学院,4B17,医学检验技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,424,67123,,,,,,424,67123,,,,,,,,,专科,,,,,
8004671,甘肃,本科批,历史,,XAEE2F7,专业组005,沈阳医学院,50AF,"护理学（外语只用英语授课,不招收色盲色弱考生）","外语只用英语授课,不招收色盲色弱考生",,,,,481,40589,,,,,,481,40589,,,,,,,,,本科,,,,,
