id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8000431,贵州,本科批,物理,,XBE8F26,,贵州师范学院,2C52,应用生物科学（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,441,106275,,,,,,441,106275,,,,,,,,,本科,,,,,
8000432,贵州,本科批,物理,,XBE8F26,,贵州师范学院,97D3,材料科学与工程（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,443,104152,,,,,,443,104152,,,,,,,,,本科,,,,,
8000433,贵州,本科批,物理,,XBE8F26,,贵州师范学院,E6A8,农业资源与环境（民族班）（外语语种要求：不限）,民族班; 外语语种要求：不限,,,,,448,98583,,,,,,448,98583,,,,,,,,,本科,,,,,
8000434,贵州,本科批,物理,,XBE8F26,,贵州师范学院,2415,农业资源与环境（外语语种要求：不限）,外语语种要求：不限,,,,,451,95477,,,,,,451,95477,,,,,,,,,本科,,,,,
8000435,贵州,本科批,物理,,XBE8F26,,贵州师范学院,2785,旅游管理（外语语种要求：不限）,外语语种要求：不限,,,,,451,95931,,,,,,451,95931,,,,,,,,,本科,,,,,
8000436,贵州,本科批,物理,,XBE8F26,,贵州师范学院,34AB,野生动物与自然保护区管理（外语语种要求：不限）,外语语种要求：不限,,,,,454,92277,,,,,,454,92277,,,,,,,,,本科,,,,,
8000437,贵州,本科批,物理,,XBE8F26,,贵州师范学院,E5E7,应用生物科学（外语语种要求：不限）,外语语种要求：不限,,,,,454,92328,,,,,,454,92328,,,,,,,,,本科,,,,,
8000438,贵州,本科批,物理,,XBE8F26,,贵州师范学院,94A2,材料科学与工程（民族班）（外语语种要求：不限）,民族班; 外语语种要求：不限,,,,,456,90718,,,,,,456,90718,,,,,,,,,本科,,,,,
8000439,贵州,本科批,物理,,XBE8F26,,贵州师范学院,89F2,应用化学（外语语种要求：不限）,外语语种要求：不限,,,,,457,89242,,,,,,457,89242,,,,,,,,,本科,,,,,
8000440,贵州,本科批,物理,,XBE8F26,,贵州师范学院,4798,文化产业管理（外语语种要求：不限）,外语语种要求：不限,,,,,457,89395,,,,,,457,89395,,,,,,,,,本科,,,,,
