id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8001844,广西,本科批,历史,,XBE8F26,专业组103,贵州师范学院,A942,材料科学与工程,,,,,,449,93985,,,,,,449,93985,,,,,,,,,本科,,,,,
8001845,广西,本科批,历史,,XBE8F26,专业组103,贵州师范学院,1AFF,农业资源与环境,,,,,,453,90828,,,,,,453,90828,,,,,,,,,本科,,,,,
8001846,广西,本科批,历史,,XBE8F26,专业组103,贵州师范学院,3A08,化学类（包含专业：化学（师范）、应用化学）,包含专业：化学（师范,,,,,462,83821,,,,,,462,83821,,,,,,,,,本科,,,,,
8001847,广西,本科批,历史,,XBE8F26,专业组101,贵州师范学院,6AB9,经济学,,,,,,466,80682,,,,,,466,80682,,,,,,,,,本科,,,,,
8001848,广西,本科批,历史,,XBE8F26,专业组104,贵州师范学院,B9A5,计算机科学与技术,,,,,,480,70211,,,,,,480,70211,,,,,,,,,本科,,,,,
8002289,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,C5BB,网络空间安全（在东校区办学）,在东校区办学,,,,,492,61625,,,,,,492,61625,,,,,,,,,本科,,,,,
8002290,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,1066,应用化学（在西校区办学）,在西校区办学,,,,,493,60902,,,,,,493,60902,,,,,,,,,本科,,,,,
8002291,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,4543,化学（师范类，在西校区办学）,师范类，在西校区办学,,,,,493,60902,,,,,,493,60902,,,,,,,,,本科,,,,,
8002292,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,BAEB,信息与计算科学（在东校区办学）,在东校区办学,,,,,495,59533,,,,,,495,59533,,,,,,,,,本科,,,,,
8002293,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,E7AE,物联网工程（在东校区办学）,在东校区办学,,,,,495,59533,,,,,,495,59533,,,,,,,,,本科,,,,,
8002294,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,C5B1,数学与应用数学（师范类，在东校区办学）,师范类，在东校区办学,,,,,496,58911,,,,,,496,58911,,,,,,,,,本科,,,,,
8002295,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,00CC,电子信息工程（在东校区办学）,在东校区办学,,,,,496,58911,,,,,,496,58911,,,,,,,,,本科,,,,,
8002296,广西,本科批,物理,,X7F825D,专业组106,衡阳师范学院,DF55,国际经济与贸易（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002297,广西,本科批,物理,,X7F825D,专业组106,衡阳师范学院,B571,财务管理（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002298,广西,本科批,物理,,X7F825D,专业组106,衡阳师范学院,1621,网络与新媒体（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002299,广西,本科批,物理,,X7F825D,专业组104,衡阳师范学院,F0BC,生物科学（师范类，在西校区办学）,师范类，在西校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002300,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,AFAD,电子信息科学与技术（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002301,广西,本科批,物理,,X7F825D,专业组106,衡阳师范学院,D3ED,法学（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002302,广西,本科批,物理,,X7F825D,专业组107,衡阳师范学院,C6D8,人文地理与城乡规划（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002303,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,6AFA,计算机科学与技术（在东校区办学）,在东校区办学,,,,,501,55621,,,,,,501,55621,,,,,,,,,本科,,,,,
8002304,广西,本科批,物理,,X7F825D,专业组107,衡阳师范学院,3E28,地理信息科学（在东校区办学）,在东校区办学,,,,,506,52302,,,,,,506,52302,,,,,,,,,本科,,,,,
8002305,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,DF9B,软件工程（在东校区办学）,在东校区办学,,,,,511,48845,,,,,,511,48845,,,,,,,,,本科,,,,,
8002306,广西,本科批,物理,,X7F825D,专业组105,衡阳师范学院,A4DB,物理学（师范类，在东校区办学）,师范类，在东校区办学,,,,,512,48194,,,,,,512,48194,,,,,,,,,本科,,,,,
8002307,广西,本科批,物理,,X7F825D,专业组107,衡阳师范学院,7E4A,地理科学（师范类，在东校区办学）,师范类，在东校区办学,,,,,512,48194,,,,,,512,48194,,,,,,,,,本科,,,,,
8002308,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,C5BB,网络空间安全（在东校区办学）,在东校区办学,,,,,492,61625,,,,,,492,61625,,,,,,,,,本科,,,,,
8002309,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,1066,应用化学（在西校区办学）,在西校区办学,,,,,493,60902,,,,,,493,60902,,,,,,,,,本科,,,,,
8002310,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,4543,化学（师范类，在西校区办学）,师范类，在西校区办学,,,,,493,60902,,,,,,493,60902,,,,,,,,,本科,,,,,
8002311,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,BAEB,信息与计算科学（在东校区办学）,在东校区办学,,,,,495,59533,,,,,,495,59533,,,,,,,,,本科,,,,,
8002312,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,E7AE,物联网工程（在东校区办学）,在东校区办学,,,,,495,59533,,,,,,495,59533,,,,,,,,,本科,,,,,
8002313,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,C5B1,数学与应用数学（师范类，在东校区办学）,师范类，在东校区办学,,,,,496,58911,,,,,,496,58911,,,,,,,,,本科,,,,,
8002314,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,00CC,电子信息工程（在东校区办学）,在东校区办学,,,,,496,58911,,,,,,496,58911,,,,,,,,,本科,,,,,
8002315,广西,本科批,历史,,X7F825D,专业组106,衡阳师范学院,DF55,国际经济与贸易（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002316,广西,本科批,历史,,X7F825D,专业组106,衡阳师范学院,B571,财务管理（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002317,广西,本科批,历史,,X7F825D,专业组106,衡阳师范学院,1621,网络与新媒体（在东校区办学）,在东校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002318,广西,本科批,历史,,X7F825D,专业组104,衡阳师范学院,F0BC,生物科学（师范类，在西校区办学）,师范类，在西校区办学,,,,,498,57534,,,,,,498,57534,,,,,,,,,本科,,,,,
8002319,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,AFAD,电子信息科学与技术（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002320,广西,本科批,历史,,X7F825D,专业组106,衡阳师范学院,D3ED,法学（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002321,广西,本科批,历史,,X7F825D,专业组107,衡阳师范学院,C6D8,人文地理与城乡规划（在东校区办学）,在东校区办学,,,,,500,56274,,,,,,500,56274,,,,,,,,,本科,,,,,
8002322,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,6AFA,计算机科学与技术（在东校区办学）,在东校区办学,,,,,501,55621,,,,,,501,55621,,,,,,,,,本科,,,,,
8002323,广西,本科批,历史,,X7F825D,专业组107,衡阳师范学院,3E28,地理信息科学（在东校区办学）,在东校区办学,,,,,506,52302,,,,,,506,52302,,,,,,,,,本科,,,,,
8002324,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,DF9B,软件工程（在东校区办学）,在东校区办学,,,,,511,48845,,,,,,511,48845,,,,,,,,,本科,,,,,
8002325,广西,本科批,历史,,X7F825D,专业组105,衡阳师范学院,A4DB,物理学（师范类，在东校区办学）,师范类，在东校区办学,,,,,512,48194,,,,,,512,48194,,,,,,,,,本科,,,,,
8002326,广西,本科批,历史,,X7F825D,专业组107,衡阳师范学院,7E4A,地理科学（师范类，在东校区办学）,师范类，在东校区办学,,,,,512,48194,,,,,,512,48194,,,,,,,,,本科,,,,,
8002813,广西,本科批,物理,,X8645C5,专业组901,南阳师范学院,2E0F,广播电视编导（在卧龙岗校区办学，授予艺术学学士学位）,在卧龙岗校区办学，授予艺术学学士学位,,,,,413,124683,,,,,,413,124683,,,,,,,,,本科,,,,,
